"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ITM00016061","TORINO BRIC CROCE, IT","2013-08-28","0.00",,"67","75","59"
"ITM00016061","TORINO BRIC CROCE, IT","2013-08-29","0.00",,"67","71","59"
"ITM00016061","TORINO BRIC CROCE, IT","2013-08-30","0.01",,"65","73",
"ITM00016061","TORINO BRIC CROCE, IT","2013-08-31","0.00",,"68","74","62"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-01","0.00",,"69","74","64"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-02","0.00",,"68","75","60"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-03","0.00",,"74","80",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-04","0.00",,"73","80","66"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-05","0.00",,"74",,"68"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-06",,,"71",,"64"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-07","0.00",,"69","77","63"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-08","0.00",,"67","74","62"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-09","0.00",,"67","76","62"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-10","0.00",,"64","71",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-11","0.00",,"62","69","57"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-12","0.00",,"62","70","53"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-13","0.00",,"63","70","58"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-14","0.00",,"64",,"59"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-15","0.51",,"57","63",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-16","0.02",,"58","63","53"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-17","0.00",,"59","67","55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-18","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-19","0.00",,"63","68",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-20","0.00",,"61",,"55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-21","0.00",,"64","70",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-22","0.00",,"63","68","61"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-23","0.00",,"65","72",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-24","0.00",,"65",,"62"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-25","0.00",,"64","70","61"
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-26","0.00",,"64","68",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-27","0.00",,"64","67",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-28","0.00",,"64","68",
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-29","0.09",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-09-30","0.79",,"57","61",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-01","0.01",,"55","58","53"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-02","0.00",,"57","58","55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-03","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-04","0.00",,"51","53",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-05","0.67",,"51",,"48"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-06","0.12",,"53",,"51"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-07","1.02",,"53","56",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-08","0.24",,"53","56","50"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-09","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-10","0.01",,"53","58",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-11","0.16",,"45","54",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-12","0.00",,"43","49","39"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-13",,,"47","51",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-14","0.00",,"51","58","47"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-15","0.00",,"51","54","50"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-16","0.00",,"57","65","48"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-17","0.00",,"60","65","55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-18","0.00",,"57","61",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-19","0.00",,"53","54","52"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-20","0.12",,"53","56",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-21","0.00",,"53","56","50"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-22","0.01",,"54",,"52"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-23","0.20",,"53","54",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-24","0.00",,"55","59","52"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-25","0.00",,"56","59","54"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-26","0.00",,"58","64","55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-27","0.00",,"56","59",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-28","0.00",,"57","60","55"
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-29","0.00",,"56","57",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-30","0.00",,"54","56",
"ITM00016061","TORINO BRIC CROCE, IT","2013-10-31","0.12",,"49","54",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-01","0.00",,"51","57","49"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-02","0.00",,"50","53","48"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-03","0.12",,"52","59",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-04","0.00",,"48","52",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-05","0.00",,"50","57","44"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-06","0.00",,"56","65","47"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-07","0.00",,"54","60","50"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-08","0.00",,"51","53",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-09","0.01",,"52","57","49"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-10","0.01",,"49","56",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-11","0.00",,"50","58",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-12","0.00",,"53","58","49"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-13","0.00",,"53","59","49"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-14","0.02",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-15","0.55",,"40",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-16","0.00",,"48","55","36"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-17","0.00",,"45","47",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-18","0.39",,"43","46",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-19","1.14",,"44","45","42"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-20","0.24",,"42","45",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-21","0.24","4.3","34","38",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-22","0.04","8.3","32",,"30"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-23","0.00","7.9","38",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-24","0.00","5.5","41","47","36"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-25","0.00","3.5","44","52",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-26","0.00","3.1","38","43","36"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-27","0.00","2.8","35","41",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-28","0.00","2.0","34","40",
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-29","0.00","1.2","36","43","32"
"ITM00016061","TORINO BRIC CROCE, IT","2013-11-30","0.00","2.4","31",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-01","0.00","1.6","38","45","30"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-02",,"1.6","42",,"35"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-03","0.00","0.8","41","48","37"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-04","0.00","0.4","47","54","37"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-05","0.00",,"50","60",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-06","0.00",,"49","57","41"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-07","0.00",,"48","55","44"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-08","0.00",,"42","48",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-09","0.00",,"43","49","37"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-10","0.00",,"47","55",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-11","0.00",,"43","49","38"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-12","0.00",,"42","47","39"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-13","0.00",,"45","52","40"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-14","0.00",,"46","53",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-15","0.00",,"45","52","41"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-16","0.00",,"46","52",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-17","0.00",,"45","53","43"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-18","0.00",,"43","47",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-19","0.02","0.8","34","39",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-20","0.47","3.9","33",,"29"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-21","0.00","3.1","41","43","36"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-22","0.00","3.1","40","43","38"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-23","0.00","1.6","41","44","39"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-24","0.02","0.4","38","41",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-25","0.04",,"36",,"35"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-26","0.98",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-27","0.00",,"43","51","36"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-28","0.00",,"39","44",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-29","0.00",,"39","46","34"
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-30","0.00",,"39","47",
"ITM00016061","TORINO BRIC CROCE, IT","2013-12-31","0.00",,"37","43",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-01","0.00",,"37","43","34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-02","0.00",,"34","37",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-03","0.00",,"37","41","31"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-04","0.12",,"36","41",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-05","0.03",,"39","45","32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-06","0.00",,"45","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-07","0.00",,"45","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-08","0.00",,"45","50","42"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-09","0.00",,"44","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-10","0.00",,"44","47","41"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-11","0.00",,"43","45","43"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-12","0.00",,"45","51","42"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-13","0.00",,"38","43",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-14","0.08","0.8","33","35","30"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-15","0.00",,"41","47","32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-16","0.00","0.4","36","39",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-17","0.00","0.8","33",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-18","0.16","0.4","35","37","34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-19","0.24",,"37","38","34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-20","0.03",,"40",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-21","0.00",,"45","52","41"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-22","0.00",,"45","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-23","0.00",,"42","47","39"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-24","0.00",,"41","47",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-25","0.00",,"44","52","37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-26","0.00",,"44","50","34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-27","0.00",,"36","43",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-28","0.00",,"35","41",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-29","0.04","1.6","30","32",
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-30","0.31","7.9","31",,"28"
"ITM00016061","TORINO BRIC CROCE, IT","2014-01-31","0.00","7.5","34","37","31"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-01","0.00","6.3","38","42",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-02","0.02","5.5","38",,"35"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-03","0.24","4.7","38","43",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-04","0.08","3.1","36","38","36"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-05","0.18","2.0","34",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-06","0.00","0.8","38","45","30"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-07","0.12","0.8","35",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-08","0.00","0.4","34","36","32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-09","0.00",,"41","51","33"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-10","0.08",,"34",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-11","0.00","1.2","39","45","32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-12","0.00","0.8","43","48",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-13","0.00","0.8","38",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-14","0.00",,"42",,"34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-15","0.00",,"40","43",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-16","0.01",,"40","44","37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-17","0.04",,"42","49","39"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-18","0.00",,"43",,"41"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-19","0.02",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-20","0.00",,"44","49",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-21","0.00",,"42","46",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-22","0.00",,"45","52","40"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-23","0.00",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-24","0.00",,"45","51","41"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-25","0.00",,"46","50","43"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-26","0.28","0.8","37","45",
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-27","0.02","0.4","40","46","34"
"ITM00016061","TORINO BRIC CROCE, IT","2014-02-28","0.02",,"38","41",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-01","0.14","2.4","34",,"32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-02","0.12","1.6","40","48","33"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-03","0.12","1.2","38","42",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-04","0.18","0.8","40","48","32"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-05","0.00","0.4","47","53",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-06","0.00",,"50","56",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-07","0.00",,"51","58","37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-08","0.00",,"51","55","47"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-09","0.00",,"51","57","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-10","0.00",,"48","51",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-11","0.00",,"48","54","45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-12","0.00",,"51","59","45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-13","0.00",,"55","62","49"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-14","0.00",,"55","62","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-15","0.00",,"57","64",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-16","0.00",,"62","68","56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-17","0.00",,"65","72","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-18","0.00",,"57","64",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-19","0.00",,"57","65","49"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-20","0.00",,"54","59",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-21","0.00",,"53","58","50"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-22","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-23","0.02",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-24","0.00",,"47","55",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-25","0.00",,"42",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-26","0.28",,"37","41",
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-27","0.09",,"41",,"37"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-28","0.00",,"51","58","45"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-29","0.00",,"53","59","48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-30","0.00",,"56","62","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-03-31","0.00",,"58","64","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-01","0.00",,"56","64",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-02","0.00",,"54","60",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-03","0.00",,"52","54",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-04","0.02",,"51","54","48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-05","0.00",,"58","67","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-06","0.00",,"61","68","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-07","0.00",,"63","69","55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-08","0.00",,"60","65",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-09","0.00",,"60","67","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-10","0.00",,"59","68","50"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-11","0.00",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-12","0.00",,"57","64","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-13","0.00",,"58","64","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-14","0.00",,"60","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-15","0.00",,"56","63","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-16","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-17","0.00",,"53","63","43"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-18","0.00",,"55","60",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-19","0.58",,"42",,"38"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-20","0.01",,"51","58","43"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-21","0.25",,"49","53","46"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-22","0.04",,"53","58","48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-23","0.00",,"59","65","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-24","0.00",,"63","71","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-25","0.00",,"60",,"54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-26","0.00",,"62","72",
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-27","0.79",,"48",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-28","0.00",,"50","53","48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-29","0.00",,"57","65","47"
"ITM00016061","TORINO BRIC CROCE, IT","2014-04-30","0.91",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-01","0.04",,"55","65","50"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-02","1.85",,"48","50",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-03","0.04",,"56","63","48"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-04","0.24",,"58","65","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-05","0.00",,"60","68",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-06","0.00",,"59","64","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-07","0.02",,"58",,"54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-08","0.00",,"60","67","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-09","0.00",,"64","72","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-10","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-11","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-12","0.00",,"59","66","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-13","0.00",,"56","62",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-14","0.00",,"59","67","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-15","0.00",,"58","67","51"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-16","0.00",,"60","68","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-17","0.00",,"61","69","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-18","0.00",,"61","70","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-19","0.02",,"55","57","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-20","0.00",,"59","65","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-21","0.00",,"64","70","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-22","0.87",,"60","65",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-23","0.12",,"58","68",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-24","0.00",,"58","66","50"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-25","0.00",,"61","65","57"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-26","0.31",,"57","63",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-27","0.39",,"57","66","49"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-28","0.59",,"58","65","53"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-29","0.00",,"61","67",
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-30","0.00",,"65","73","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-05-31","0.14",,"57",,"54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-01","0.00",,"62",,"54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-02","0.00",,"60","65","54"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-03","0.04",,"62","70",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-04","0.16",,"59","65",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-05","0.00",,"63","72","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-06","0.00",,"66","71","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-07","0.00",,"71","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-08","0.00",,"75",,"70"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-09","0.00",,"77","83","72"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-10","0.00",,"77","83","71"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-11","0.00",,"77","85","71"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-12","0.00",,"78",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-13","0.00",,"73","81","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-14","0.08",,"67","78",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-15","0.67",,"57","61","55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-16","0.02",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-17","0.24",,"59",,"56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-18","0.31",,"60","68","52"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-19","0.00",,"66","74","59"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-20","0.00",,"70","78","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-21","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-22","0.00",,"70","77","64"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-23","0.00",,"69","74",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-24","0.01",,"67",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-25","0.00",,"65","70",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-26","0.39",,"64",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-27","0.09",,"65","72",
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-28","0.83",,"66","73","60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-29","0.02",,"63",,"60"
"ITM00016061","TORINO BRIC CROCE, IT","2014-06-30","0.00",,"67","76","58"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-01","0.02",,"65","70",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-02","0.24",,"63","69",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-03","0.00",,"68","74","63"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-04","0.40",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-05","0.00",,"65",,"56"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-06","0.00",,"68","74",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-07","0.12",,"64","73",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-08","1.22",,"60","65","55"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-09","0.03",,"63","69",
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-10","0.00",,"65",,"58"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-11","0.00",,"70","80","63"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-12",,,"64",,"61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-13","0.08",,"64","72","61"
"ITM00016061","TORINO BRIC CROCE, IT","2014-07-14","0.02",,"67","73","60"
